Date,Open,High,Low,Close,Volume,Adj Close
4/30/1984,47.38,47.5,46.38,47,3899200,3.23
4/27/1984,48.88,48.88,47.38,47.38,1456000,3.25
4/26/1984,49.13,49.5,48.88,48.88,3445600,3.35
4/25/1984,48,49.13,48,49.13,3027200,3.37
4/24/1984,47,48.38,47,48,2441600,3.29
4/23/1984,47,47.5,47,47,1366400,3.23
4/19/1984,46.63,47.25,46.63,46.88,2348000,3.22
4/18/1984,46.63,47,46.5,46.63,1533600,3.2
4/17/1984,45.75,46.75,45.75,46.63,2934400,3.2
4/16/1984,45.75,45.75,45.25,45.75,1592000,3.14
